"","X","Brewery_ID","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
"1441",1441,269,"Long Trail Ale (1)",573,0.046,30,"Altbier",12,"Long Trail Brewing Company","Bridgewater Corners"," VT"
"1442",1442,270,"Commotion APA",1923,0.052,49,"American Pale Ale (APA)",12,"Great Raft Brewing Company","Shreveport"," LA"
"1443",1443,270,"Southern Drawl Pale Lager",1922,0.052,NA,"American Pale Lager",12,"Great Raft Brewing Company","Shreveport"," LA"
"1444",1444,271,"Freeride APA",1921,0.053,40,"American Pale Ale (APA)",12,"Alaskan Brewing Company","Juneau"," AK"
"1445",1445,271,"Alaskan Amber",1920,0.053,18,"Altbier",12,"Alaskan Brewing Company","Juneau"," AK"
"1446",1446,272,"Left of the Dial IPA",1917,0.043,NA,"American IPA",12,"Notch Brewing Company","Ipswich"," MA"
"1447",1447,272,"Notch Session Pils",1190,0.04,NA,"Czech Pilsener",12,"Notch Brewing Company","Ipswich"," MA"
"1448",1448,273,"Petit Mutant",1916,0.06,NA,"American Wild Ale",16,"The Alchemist","Waterbury"," VT"
"1449",1449,273,"The Crusher",1915,0.096,NA,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
"1450",1450,273,"Beelzebub",1914,0.08,NA,"American Double / Imperial Stout",16,"The Alchemist","Waterbury"," VT"
"1451",1451,273,"Focal Banger",1810,0.07,NA,"American IPA",16,"The Alchemist","Waterbury"," VT"
"1452",1452,273,"Heady Topper",1111,0.08,120,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
"1453",1453,273,"Heady Topper",379,0.08,120,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
"1454",1454,274,"Hydraulion Red",1913,0.053,22,"Irish Red Ale",12,"Three Notch'd Brewing Company","Charlottesville"," VA"
"1455",1455,274,"40 Mile IPA",1912,0.06,50,"American IPA",12,"Three Notch'd Brewing Company","Charlottesville"," VA"
"1456",1456,275,"Big Chuck Barleywine",1909,0.099,NA,"American Barleywine",12,"Portside Brewery","Cleveland"," OH"
"1457",1457,276,"Fresh Slice White IPA",1908,0.055,45,"American White IPA",12,"Otter Creek Brewing","Middlebury"," VT"
"1458",1458,277,"Montauk Summer Ale",1907,0.056,28,"American Blonde Ale",12,"Montauk Brewing Company","Montauk"," NY"
"1459",1459,277,"Driftwood Ale",1906,0.06,49,"Extra Special / Strong Bitter (ESB)",12,"Montauk Brewing Company","Montauk"," NY"
"1460",1460,278,"Let It Ride IPA",1903,0.068,90,"American IPA",12,"Indeed Brewing Company","Minneapolis"," MN"
"1461",1461,278,"Stir Crazy Winter Ale",1691,0.065,22,"Winter Warmer",12,"Indeed Brewing Company","Minneapolis"," MN"
"1462",1462,278,"Sweet Yamma Jamma Ale",1555,0.05,10,"Fruit / Vegetable Beer",12,"Indeed Brewing Company","Minneapolis"," MN"
"1463",1463,278,"Shenanigans Summer Ale",1115,0.046,27,"American Pale Wheat Ale",12,"Indeed Brewing Company","Minneapolis"," MN"
"1464",1464,278,"Midnight Ryder",729,0.065,80,"American Black Ale",12,"Indeed Brewing Company","Minneapolis"," MN"
"1465",1465,278,"Day Tripper Pale Ale",728,0.054,45,"American Pale Ale (APA)",12,"Indeed Brewing Company","Minneapolis"," MN"
"1466",1466,279,"Lost Sailor IPA",1900,0.055,40,"English India Pale Ale (IPA)",12,"Berkshire Brewing Company","South Deerfield"," MA"
"1467",1467,279,"Steel Rail Extra Pale Ale",1317,0.053,20,"American Pale Ale (APA)",12,"Berkshire Brewing Company","South Deerfield"," MA"
"1468",1468,280,"La Ferme Urbaine Farmhouse Ale",1899,0.078,NA,"Saison / Farmhouse Ale",12,"Foolproof Brewing Company","Pawtucket"," RI"
"1469",1469,280,"Backyahd IPA",983,0.06,NA,"American IPA",12,"Foolproof Brewing Company","Pawtucket"," RI"
"1470",1470,280,"Raincloud Robust Porter",982,0.065,NA,"American Porter",12,"Foolproof Brewing Company","Pawtucket"," RI"
"1471",1471,280,"Barstool American Golden Ale",981,0.045,NA,"American Blonde Ale",12,"Foolproof Brewing Company","Pawtucket"," RI"
"1472",1472,281,"Groupe G",1895,0.076,65,"Belgian IPA",16,"Headlands Brewing Company","Mill Valley"," CA"
"1473",1473,281,"Pt. Bonita Rustic Lager",1894,0.062,40,"American Pale Lager",16,"Headlands Brewing Company","Mill Valley"," CA"
"1474",1474,281,"Hill 88 Double IPA",1893,0.088,77,"American Double / Imperial IPA",16,"Headlands Brewing Company","Mill Valley"," CA"
"1475",1475,282,"Longhop IPA",1891,0.042,30,"American IPA",16,"Bolero Snort Brewery","Ridgefield Park"," NJ"
"1476",1476,282,"Lucky Buck",1890,0.04,34,"Irish Dry Stout",16,"Bolero Snort Brewery","Ridgefield Park"," NJ"
"1477",1477,283,"Leatherhead Red",1889,0.052,NA,"American Amber / Red Ale",12,"Thunderhead Brewing Company","Kearney"," NE"
"1478",1478,283,"Cropduster Mid-American IPA",1222,0.065,NA,"American IPA",12,"Thunderhead Brewing Company","Kearney"," NE"
"1479",1479,283,"Golden Frau Honey Wheat",122,0.075,NA,"Braggot",12,"Thunderhead Brewing Company","Kearney"," NE"
"1480",1480,283,"Cornstalker Dark Wheat",121,NA,NA,"American Dark Wheat Ale",12,"Thunderhead Brewing Company","Kearney"," NE"
"1481",1481,284,"Thrasher Session India Pale Ale",1886,0.045,44,"American IPA",12,"Defiance Brewing Company","Hays"," KS"
"1482",1482,284,"Gutch English Style Mild Ale",1885,0.05,16,"English Pale Mild Ale",12,"Defiance Brewing Company","Hays"," KS"
"1483",1483,285,"Hop Freak",1884,0.087,80,"American Double / Imperial IPA",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1484",1484,285,"Louie's Demise Amber Ale",1272,0.051,24,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1485",1485,285,"Hop Happy",1080,0.075,51,"American IPA",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1486",1486,285,"Booyah Farmhouse Ale",932,0.065,20,"Saison / Farmhouse Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1487",1487,285,"O-Gii",776,0.092,NA,"Witbier",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1488",1488,285,"Flaming Damsel Lager (2010)",172,0.048,18,"Vienna Lager",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1489",1489,285,"Louie’s Demise Immort-Ale (2010)",171,0.051,24,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
"1490",1490,286,"Whitecap Wit",1882,0.048,16,"Witbier",16,"Catawba Island Brewing","Port Clinton"," OH"
"1491",1491,286,"Seiche Scottish Ale",1881,0.078,16,"Scottish Ale",16,"Catawba Island Brewing","Port Clinton"," OH"
"1492",1492,287,"Truck Stop Honey Brown Ale",1876,0.06,NA,"English Brown Ale",12,"Back Forty Beer Company","Gadsden"," AL"
"1493",1493,287,"Naked Pig Pale Ale",1875,0.06,43,"American Pale Ale (APA)",12,"Back Forty Beer Company","Gadsden"," AL"
"1494",1494,288,"El Chingon IPA",1874,0.076,73,"American IPA",12,"Four Corners Brewing Company","Dallas"," TX"
"1495",1495,288,"Block Party Robust Porter",1873,0.057,40,"American Porter",12,"Four Corners Brewing Company","Dallas"," TX"
"1496",1496,288,"Local Buzz",1872,0.052,20,"American Blonde Ale",12,"Four Corners Brewing Company","Dallas"," TX"
"1497",1497,289,"Saint Archer White Ale",1868,0.05,15,"Witbier",12,"Saint Archer Brewery","San Diego"," CA"
"1498",1498,289,"Saint Archer IPA",1867,0.068,66,"American IPA",12,"Saint Archer Brewery","San Diego"," CA"
"1499",1499,289,"Saint Archer Pale Ale",1865,0.052,40,"American Pale Ale (APA)",12,"Saint Archer Brewery","San Diego"," CA"
"1500",1500,289,"Saint Archer Blonde",1864,0.048,22,"Kölsch",12,"Saint Archer Brewery","San Diego"," CA"
"1501",1501,290,"Rogue American Amber Ale",1860,0.051,NA,"American Amber / Red Ale",16,"Rogue Ales","Newport"," OR"
"1502",1502,291,"Supergoose IPA",1857,0.069,67,"American IPA",12,"Hale's Ales","Seattle"," WA"
"1503",1503,291,"Hale's Pale American Ale",1440,0.047,NA,"American Pale Ale (APA)",12,"Hale's Ales","Seattle"," WA"
"1504",1504,292,"IPA & a Half",1856,0.073,87,"American IPA",12,"Tommyknocker Brewery","Idaho Springs"," CO"
"1505",1505,292,"Ornery Amber Lager (2003)",736,0.055,33,"Vienna Lager",12,"Tommyknocker Brewery","Idaho Springs"," CO"
"1506",1506,293,"Tarnation California-Style Lager",1855,0.053,NA,"California Common / Steam Beer",12,"Baxter Brewing Company","Lewiston"," ME"
"1507",1507,293,"On the Count of 3 (2015)",1778,0.07,42,"Hefeweizen",16,"Baxter Brewing Company","Lewiston"," ME"
"1508",1508,293,"Summer Swelter",1209,0.047,NA,"American Pale Wheat Ale",12,"Baxter Brewing Company","Lewiston"," ME"
"1509",1509,293,"Phantom Punch Winter Stout",954,0.068,NA,"Foreign / Export Stout",12,"Baxter Brewing Company","Lewiston"," ME"
"1510",1510,293,"Hayride Autumn Ale",910,0.066,NA,"Rye Beer",12,"Baxter Brewing Company","Lewiston"," ME"
"1511",1511,293,"Celsius Summer Ale (2012)",707,0.047,NA,"American Pale Wheat Ale",12,"Baxter Brewing Company","Lewiston"," ME"
"1512",1512,293,"Amber Road",533,0.055,35,"American Amber / Red Ale",12,"Baxter Brewing Company","Lewiston"," ME"
"1513",1513,293,"Pamola Xtra Pale Ale",183,0.049,28,"American Pale Ale (APA)",12,"Baxter Brewing Company","Lewiston"," ME"
"1514",1514,293,"Stowaway IPA",182,0.069,69,"American IPA",12,"Baxter Brewing Company","Lewiston"," ME"
"1515",1515,294,"Blue Boots IPA",1854,0.069,NA,"American IPA",16,"Northampton Brewery","Northamtpon"," MA"
"1516",1516,295,"American India Red Ale",1850,0.071,83,"American Strong Ale",12,"Black Shirt Brewing Company","Denver"," CO"
"1517",1517,295,"American Red Porter",1849,0.071,45,"American Porter",12,"Black Shirt Brewing Company","Denver"," CO"
"1518",1518,295,"American Red Saison",1848,0.078,34,"Saison / Farmhouse Ale",12,"Black Shirt Brewing Company","Denver"," CO"
"1519",1519,295,"Colorado Red Ale",1847,0.066,44,"American Amber / Red Ale",12,"Black Shirt Brewing Company","Denver"," CO"
"1520",1520,296,"Wachusett Light IPA",1846,0.04,37,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1521",1521,296,"Green Monsta IPA",1845,0.06,55,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1522",1522,296,"Wachusett IPA",1844,0.056,50,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1523",1523,296,"Strawberry White",1843,0.047,NA,"Witbier",12,"Wachusett Brewing Company","Westminster"," MA"
"1524",1524,296,"Larry Imperial IPA",1418,0.085,85,"American Double / Imperial IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1525",1525,296,"Wachusett Summer",1038,0.047,NA,"American Pale Wheat Ale",12,"Wachusett Brewing Company","Westminster"," MA"
"1526",1526,296,"Country Pale Ale",1030,0.051,17,"English Pale Ale",12,"Wachusett Brewing Company","Westminster"," MA"
"1527",1527,296,"Wachusett Light IPA (2013)",1029,0.04,37,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1528",1528,296,"Pumpkan",908,0.052,20,"Pumpkin Ale",12,"Wachusett Brewing Company","Westminster"," MA"
"1529",1529,296,"Wachusett Blueberry Ale",619,0.045,10,"Fruit / Vegetable Beer",12,"Wachusett Brewing Company","Westminster"," MA"
"1530",1530,296,"Green Monsta IPA",618,0.06,55,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
"1531",1531,297,"Hefe Lemon",1838,0.049,30,"Radler",12,"Widmer Brothers Brewing Company","Portland"," OR"
"1532",1532,297,"Hefe Black",1837,0.049,30,"Hefeweizen",12,"Widmer Brothers Brewing Company","Portland"," OR"
"1533",1533,297,"Widmer Brothers Hefeweizen",1836,0.049,30,"Hefeweizen",12,"Widmer Brothers Brewing Company","Portland"," OR"
"1534",1534,298,"Provision",1835,0.042,25,"Saison / Farmhouse Ale",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
"1535",1535,298,"One Nut Brown",1834,0.047,28,"American Brown Ale",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
"1536",1536,298,"Hop Farm IPA",1833,0.058,45,"American IPA",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
"1537",1537,299,"Adam's Stout",1832,0.058,40,"American Stout",12,"Liquid Hero Brewery","York"," PA"
"1538",1538,299,"American Hero",1688,0.057,42,"American Amber / Red Ale",12,"Liquid Hero Brewery","York"," PA"
"1539",1539,299,"Schweet Ale",1687,0.052,20,"Fruit / Vegetable Beer",12,"Liquid Hero Brewery","York"," PA"
"1540",1540,299,"Irregardless IPA",1686,0.065,75,"American IPA",12,"Liquid Hero Brewery","York"," PA"
"1541",1541,300,"Our Legacy IPA",1831,0.065,60,"American IPA",12,"Matt Brewing Company","Utica"," NY"
"1542",1542,300,"Saranac Shandy",1359,0.042,NA,"Shandy",12,"Matt Brewing Company","Utica"," NY"
"1543",1543,300,"Our Legacy IPA",1135,0.065,60,"American IPA",16,"Matt Brewing Company","Utica"," NY"
"1544",1544,300,"Saranac Golden Pilsener (2003)",960,0.051,NA,"German Pilsener",12,"Matt Brewing Company","Utica"," NY"
"1545",1545,300,"Saranac Adirondack Light (2002)",959,0.045,NA,"Light Lager",12,"Matt Brewing Company","Utica"," NY"
"1546",1546,300,"DAX Light (1998)",958,0.045,NA,"Light Lager",12,"Matt Brewing Company","Utica"," NY"
"1547",1547,300,"Saranac Traditional Lager (2000)",957,0.048,NA,"American Pale Lager",12,"Matt Brewing Company","Utica"," NY"
"1548",1548,300,"Pomegranate Wheat (2008)",956,0.047,NA,"Fruit / Vegetable Beer",12,"Matt Brewing Company","Utica"," NY"
"1549",1549,300,"Blueberry Blonde Ale",773,0.05,12,"American Blonde Ale",12,"Matt Brewing Company","Utica"," NY"
"1550",1550,300,"Saranac White IPA",686,0.06,NA,"American IPA",12,"Matt Brewing Company","Utica"," NY"
"1551",1551,300,"Saranac Summer Ale (2011)",453,0.047,NA,"American Pale Wheat Ale",12,"Matt Brewing Company","Utica"," NY"
"1552",1552,300,"Saranac Pale Ale (12 oz.)",150,0.055,NA,"English Pale Ale",12,"Matt Brewing Company","Utica"," NY"
"1553",1553,300,"Saranac Pale Ale (16 oz.)",133,0.055,NA,"English Pale Ale",16,"Matt Brewing Company","Utica"," NY"
"1554",1554,301,"Porch Rocker",1830,0.045,8,"Radler",12,"Boston Beer Company","Boston"," MA"
"1555",1555,301,"Rebel IPA",1629,0.065,45,"American IPA",16,"Boston Beer Company","Boston"," MA"
"1556",1556,301,"Cold Snap",1601,0.055,NA,"Witbier",12,"Boston Beer Company","Boston"," MA"
"1557",1557,301,"Samuel Adams Winter Lager",1427,0.056,NA,"Bock",12,"Boston Beer Company","Boston"," MA"
"1558",1558,301,"Boston Lager",1349,0.049,30,"Vienna Lager",16,"Boston Beer Company","Boston"," MA"
"1559",1559,301,"Boston Lager",1310,0.049,30,"Vienna Lager",12,"Boston Beer Company","Boston"," MA"
"1560",1560,301,"Samuel Adams Octoberfest",1281,0.053,15,"Märzen / Oktoberfest",12,"Boston Beer Company","Boston"," MA"
"1561",1561,301,"Samuel Adams Summer Ale",1144,0.053,7,"American Pale Wheat Ale",12,"Boston Beer Company","Boston"," MA"
"1562",1562,301,"Boston Lager",1143,0.049,30,"Vienna Lager",12,"Boston Beer Company","Boston"," MA"
"1563",1563,302,"Hopsmith Pale Lager",1828,0.06,NA,"American Pale Lager",16,"Old Forge Brewing Company","Danville"," PA"
"1564",1564,302,"Falling Down Brown Ale",1487,0.065,65,"American Brown Ale",16,"Old Forge Brewing Company","Danville"," PA"
"1565",1565,302,"Resolution Rye Stout",1486,0.068,NA,"American Stout",16,"Old Forge Brewing Company","Danville"," PA"
"1566",1566,302,"Plowshare Porter",1485,0.055,NA,"American Porter",16,"Old Forge Brewing Company","Danville"," PA"
"1567",1567,302,"Old Forge Pumpkin Ale",1394,0.046,20,"Pumpkin Ale",16,"Old Forge Brewing Company","Danville"," PA"
"1568",1568,302,"Endless Sun Ale",1381,0.045,NA,"American Pale Wheat Ale",16,"Old Forge Brewing Company","Danville"," PA"
"1569",1569,302,"Celestial Blonde Ale",900,0.065,NA,"American Blonde Ale",16,"Old Forge Brewing Company","Danville"," PA"
"1570",1570,302,"Overbite IPA",891,0.075,NA,"American IPA",16,"Old Forge Brewing Company","Danville"," PA"
"1571",1571,302,"T-Rail Pale Ale",509,0.055,NA,"American Pale Ale (APA)",16,"Old Forge Brewing Company","Danville"," PA"
"1572",1572,302,"Endless Summer Ale (2011)",508,0.048,NA,"American Pale Wheat Ale",16,"Old Forge Brewing Company","Danville"," PA"
"1573",1573,303,"Squatters Full Suspension Pale Ale",1826,0.04,NA,"American Pale Ale (APA)",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1574",1574,303,"Squatters Hop Rising Double IPA",1825,0.09,75,"American Double / Imperial IPA",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1575",1575,303,"Devastator Double Bock",1824,0.08,NA,"Doppelbock",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1576",1576,303,"Wasatch Ghostrider White IPA",1823,0.06,NA,"American White IPA",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1577",1577,303,"Wasatch Ghostrider White IPA (2014)",1682,0.06,NA,"American White IPA",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1578",1578,303,"Wasatch Apricot Hefeweizen",1681,0.04,NA,"Fruit / Vegetable Beer",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1579",1579,303,"Squatters Hop Rising Double IPA (2014)",1680,0.09,75,"American Double / Imperial IPA",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"1580",1580,303,"Squatters Full Suspension Pale Ale",1679,0.04,NA,"American Pale Ale (APA)",12,"Utah Brewers Cooperative","Salt Lake City"," UT"
